id,source,freesound_id,name,username,license,duration,tags,description,audio_url,local_path,audio_id,file_name,file_path,category,query,source_api,source_url,audio_download_url,created,resolved_path,exists,duration_numeric,duration_status
,,,Mechanical Glitch Effect - 05.wav,GregorQuendel,https://creativecommons.org/licenses/by/4.0/,16.0,"SciFi,abstract,ambience,android,effect,electric,engine,factory,future,futuristic,fx,glitch,industrial,industry,machine,mecha,mechanical,mechanism,metal,motor,movement,noise,robot,sci-fi,sfx,sound-design,sounddesign,soundeffect,space,transformers",,,,audio_0595,audio_0595.mp3,..\..\data\raw\audio\audio_0595.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/GregorQuendel/sounds/611297/,https://cdn.freesound.org/previews/611/611297_8432823-hq.mp3,2021-12-11T17:19:48Z,..\..\data\raw\audio\audio_0595.mp3,True,16.0,known
,,,Sound Design Elements-Robot mechanism-008,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,3.312,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0596,audio_0596.mp3,..\..\data\raw\audio\audio_0596.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813067/,https://cdn.freesound.org/previews/813/813067_8698658-hq.mp3,2025-06-22T10:38:53Z,..\..\data\raw\audio\audio_0596.mp3,True,3.312,known
,,,Sound Design Elements-Robot mechanism-017,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,3.088,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0597,audio_0597.mp3,..\..\data\raw\audio\audio_0597.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813076/,https://cdn.freesound.org/previews/813/813076_8698658-hq.mp3,2025-06-22T10:41:57Z,..\..\data\raw\audio\audio_0597.mp3,True,3.088,known
,,,Sound Design Elements-Robot mechanism-011,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,4.95467,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0598,audio_0598.mp3,..\..\data\raw\audio\audio_0598.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813070/,https://cdn.freesound.org/previews/813/813070_8698658-hq.mp3,2025-06-22T10:41:53Z,..\..\data\raw\audio\audio_0598.mp3,True,4.95467,known
,,,Sound Design Elements-Robot mechanism-009,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,4.40533,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0599,audio_0599.mp3,..\..\data\raw\audio\audio_0599.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813068/,https://cdn.freesound.org/previews/813/813068_8698658-hq.mp3,2025-06-22T10:38:54Z,..\..\data\raw\audio\audio_0599.mp3,True,4.40533,known
,,,Sound Design Elements-Robot mechanism-021,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,5.58932,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0600,audio_0600.mp3,..\..\data\raw\audio\audio_0600.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813080/,https://cdn.freesound.org/previews/813/813080_8698658-hq.mp3,2025-06-22T10:42:49Z,..\..\data\raw\audio\audio_0600.mp3,True,5.58932,known
,,,Sound Design Elements-Robot mechanism-014,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,4.12267,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0601,audio_0601.mp3,..\..\data\raw\audio\audio_0601.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813073/,https://cdn.freesound.org/previews/813/813073_8698658-hq.mp3,2025-06-22T10:41:55Z,..\..\data\raw\audio\audio_0601.mp3,True,4.12267,known
,,,Sound Design Elements-Robot mechanism-012,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,3.12533,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0602,audio_0602.mp3,..\..\data\raw\audio\audio_0602.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813071/,https://cdn.freesound.org/previews/813/813071_8698658-hq.mp3,2025-06-22T10:41:53Z,..\..\data\raw\audio\audio_0602.mp3,True,3.12533,known
,,,Sound Design Elements-Robot mechanism-007,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,4.50133,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0603,audio_0603.mp3,..\..\data\raw\audio\audio_0603.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813066/,https://cdn.freesound.org/previews/813/813066_8698658-hq.mp3,2025-06-22T10:38:53Z,..\..\data\raw\audio\audio_0603.mp3,True,4.50133,known
,,,Sound Design Elements-Robot mechanism-001,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,3.49867,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0604,audio_0604.mp3,..\..\data\raw\audio\audio_0604.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813060/,https://cdn.freesound.org/previews/813/813060_8698658-hq.mp3,2025-06-22T10:38:48Z,..\..\data\raw\audio\audio_0604.mp3,True,3.49867,known
,,,Sound Design Elements-Robot mechanism-018,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,3.27467,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0605,audio_0605.mp3,..\..\data\raw\audio\audio_0605.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813077/,https://cdn.freesound.org/previews/813/813077_8698658-hq.mp3,2025-06-22T10:41:57Z,..\..\data\raw\audio\audio_0605.mp3,True,3.27467,known
,,,Sound Design Elements-Robot mechanism-015,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,4.04267,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0606,audio_0606.mp3,..\..\data\raw\audio\audio_0606.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813074/,https://cdn.freesound.org/previews/813/813074_8698658-hq.mp3,2025-06-22T10:41:56Z,..\..\data\raw\audio\audio_0606.mp3,True,4.04267,known
,,,Sound Design Elements-Robot mechanism-010,AudioPapkin,http://creativecommons.org/publicdomain/zero/1.0/,3.31733,"actuators,automation,circuitry,clanking,clicking,design,digital,elements,feedback,gears,grinding,hydraulics,machine,mechanical,mechanism,metallic,motors,movement,operation,powerenergy,processing,robot,robotic,servos,sound,synthetic,whirring",,,,audio_0607,audio_0607.mp3,..\..\data\raw\audio\audio_0607.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/AudioPapkin/sounds/813069/,https://cdn.freesound.org/previews/813/813069_8698658-hq.mp3,2025-06-22T10:38:55Z,..\..\data\raw\audio\audio_0607.mp3,True,3.31733,known
,,,GUNShotg_Winchester 1300 Handling 01_KVV AUDIO_FREE,KVV_Audio,https://creativecommons.org/licenses/by/4.0/,10.0,"Action,Click,Firearm,Foley,Grip,Gun,Handling,Mechanical,Metal,Military,Movement,Shotgun,Tactical,Weapon,Winchester",,,,audio_0608,audio_0608.mp3,..\..\data\raw\audio\audio_0608.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/KVV_Audio/sounds/790977/,https://cdn.freesound.org/previews/790/790977_12846320-hq.mp3,2025-03-05T10:29:06Z,..\..\data\raw\audio\audio_0608.mp3,True,10.0,known
,,,ServoMotor.wav,derjuli,http://creativecommons.org/publicdomain/zero/1.0/,18.04,"gear,machine,mechanical,motor,movement,servo,whirring",,,,audio_0609,audio_0609.mp3,..\..\data\raw\audio\audio_0609.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/derjuli/sounds/824121/,https://cdn.freesound.org/previews/824/824121_2573247-hq.mp3,2025-08-30T09:49:14Z,..\..\data\raw\audio\audio_0609.mp3,True,18.04,known
,,,plywood printing press that sounds WAY cooler than it looks,jerry.berumen,https://creativecommons.org/licenses/by/4.0/,24.4907,"clockwork,debris,factory,industrial,machine,machinery,mech,mechanical,mechanism,movement,plywood,press,printer,printing,robot,robotic",,,,audio_0610,audio_0610.mp3,..\..\data\raw\audio\audio_0610.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/jerry.berumen/sounds/773504/,https://cdn.freesound.org/previews/773/773504_6753194-hq.mp3,2024-12-07T01:03:42Z,..\..\data\raw\audio\audio_0610.mp3,True,24.4907,known
,,,"TOOLPowr-Makita Drill Mechanism, Motor, Waving Past Mic_01_RG_2023_NTG4.wav",Riley_Garinger,https://creativecommons.org/licenses/by/4.0/,7.9999,"Axis,Doppler,Drill,Foley,Garage,Makita,Mechanical,Motor,Movement,Servo,Tool,Whoosh,Workshop",,,,audio_0611,audio_0611.mp3,..\..\data\raw\audio\audio_0611.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/Riley_Garinger/sounds/720873/,https://cdn.freesound.org/previews/720/720873_15172097-hq.mp3,2024-01-26T20:56:07Z,..\..\data\raw\audio\audio_0611.mp3,True,7.9999,known
,,,scifi_weapon_mechanism_part_02,Artninja,https://creativecommons.org/licenses/by/4.0/,5.34472,"click,clicking,clicks,console,control,controller,controllers,controls,game,gaming,handle,handling,lock,locking,mech,mechanical,movement,nintendo,rack,racking,rattle,rattling,scifi,sound,videogame,weapon,weapons",,,,audio_0612,audio_0612.mp3,..\..\data\raw\audio\audio_0612.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/Artninja/sounds/784281/,https://cdn.freesound.org/previews/784/784281_10996917-hq.mp3,2025-01-06T22:43:36Z,..\..\data\raw\audio\audio_0612.mp3,True,5.34472,known
,,,Plastic Mechanism.wav,gokalp_gonen,http://creativecommons.org/publicdomain/zero/1.0/,11.7455,"Click,Foley,Friction,Hard,Mechanic,Mechanical,Mechanism,Move,Movement,Place,Placing,Plastic,Slide",,,,audio_0613,audio_0613.mp3,..\..\data\raw\audio\audio_0613.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/gokalp_gonen/sounds/640589/,https://cdn.freesound.org/previews/640/640589_4897512-hq.mp3,2022-07-03T16:27:46Z,..\..\data\raw\audio\audio_0613.mp3,True,11.7455,known
,,,Mechanism Glitch Sequence,GregorQuendel,https://creativecommons.org/licenses/by/4.0/,23.6542,"SciFi,ambience,android,creature,drone,effect,electric,engine,factory,future,futuristic,fx,glitch,industrial,industry,machine,mecha,mechanical,mechanism,metal,motor,movement,noise,robot,sci-fi,sfx,sound-design,soundeffect,space,transformers",,,,audio_0614,audio_0614.mp3,..\..\data\raw\audio\audio_0614.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/GregorQuendel/sounds/422116/,https://cdn.freesound.org/previews/422/422116_8432823-hq.mp3,2018-03-18T08:19:53Z,..\..\data\raw\audio\audio_0614.mp3,True,23.6542,known
,,,METLMvmt_Rotation Of The Metal Construction 01_KVV AUDIO_FREE,KVV_Audio,https://creativecommons.org/licenses/by/4.0/,10.0,"Clank,Heavy-duty,Industrial,Mechanical,Metal,Metallic-Noise,Movement,Rotation",,,,audio_0615,audio_0615.mp3,..\..\data\raw\audio\audio_0615.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/KVV_Audio/sounds/762292/,https://cdn.freesound.org/previews/762/762292_12846320-hq.mp3,2024-10-29T15:33:39Z,..\..\data\raw\audio\audio_0615.mp3,True,10.0,known
,,,SFX_Outdoor_BicycleRattle,RIFORKA,http://creativecommons.org/publicdomain/zero/1.0/,10.768,"background,bicycle,field-recording,foley,gear,mechanical,movement,outdoor,rattle,soundscape,texture",,,,audio_0616,audio_0616.mp3,..\..\data\raw\audio\audio_0616.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/RIFORKA/sounds/801041/,https://cdn.freesound.org/previews/801/801041_16705919-hq.mp3,2025-04-23T18:28:59Z,..\..\data\raw\audio\audio_0616.mp3,True,10.768,known
,,,SFX_Indoor_DoorOpenClose,RIFORKA,http://creativecommons.org/publicdomain/zero/1.0/,11.221,"background,close,creak,door,field-recording,foley,indoor,mechanical,movement,open,soundscape,subtle",,,,audio_0617,audio_0617.mp3,..\..\data\raw\audio\audio_0617.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/RIFORKA/sounds/801035/,https://cdn.freesound.org/previews/801/801035_16705919-hq.mp3,2025-04-23T18:23:15Z,..\..\data\raw\audio\audio_0617.mp3,True,11.221,known
,,,Sci-Fi - Powerup_Powerdown - Layer - 4,GregorQuendel,https://creativecommons.org/licenses/by-nc/4.0/,9.66531,"SciFi,ambience,android,creature,drone,effect,electric,engine,factory,future,futuristic,fx,glitch,industrial,industry,machine,mecha,mechanical,mechanism,motor,movement,noise,power,robot,sci-fi,sfx,sound-design,soundeffect,space,transformers",,,,audio_0618,audio_0618.mp3,..\..\data\raw\audio\audio_0618.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/GregorQuendel/sounds/743127/,https://cdn.freesound.org/previews/743/743127_8432823-hq.mp3,2024-06-24T10:52:17Z,..\..\data\raw\audio\audio_0618.mp3,True,9.66531,known
,,,Sci-Fi - Powerup_Powerdown - Layer - 3,GregorQuendel,https://creativecommons.org/licenses/by-nc/4.0/,9.01224,"SciFi,ambience,android,creature,drone,effect,electric,engine,factory,future,futuristic,fx,glitch,industrial,industry,machine,mecha,mechanical,mechanism,motor,movement,noise,power,robot,sci-fi,sfx,sound-design,soundeffect,space,transformers",,,,audio_0619,audio_0619.mp3,..\..\data\raw\audio\audio_0619.mp3,mechanical,mechanical movement,Freesound,https://freesound.org/people/GregorQuendel/sounds/743126/,https://cdn.freesound.org/previews/743/743126_8432823-hq.mp3,2024-06-24T10:52:17Z,..\..\data\raw\audio\audio_0619.mp3,True,9.01224,known
